case_id,elapsed_seconds,intervention_pair_id,kind,model_id,model_revision,optimal_action,output_token_ids,prompt_sha256,source_id,text,variant,prediction,correct
microsoft_phi.oi_conf_0021.ROLE_B.injection.modified,6.690490007400513,microsoft_phi.oi_conf_0021.ROLE_B.injection,injection,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 1311, 14, 19, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 44470, 22, 14, 19, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",9d68222f58637e9f1a77277b70e5076d34d56052b7ea658d3fb7894e8aafc0f6,oi_conf_0021.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""13/4""},{""action"":""ACTION_Q"",""expected_value"":""-7/4""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
microsoft_phi.oi_conf_0023.ROLE_A.injection.original,6.8558220863342285,microsoft_phi.oi_conf_0023.ROLE_A.injection,injection,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 19, 14, 18, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 44470, 16, 14, 18, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",fefafadb78a0c025a6165e18358f80b607101d6ff4bf72c37748c79e791feb3a,oi_conf_0023.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""4/3""},{""action"":""ACTION_Q"",""expected_value"":""-1/3""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
microsoft_phi.oi_conf_0023.ROLE_A.injection.modified,6.424007177352905,microsoft_phi.oi_conf_0023.ROLE_A.injection,injection,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 20, 14, 18, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 44470, 16, 14, 18, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",53fc84373f61c9d2064a38eaaf897d726f7c23408cbc8c6ed199ab9ef475bc67,oi_conf_0023.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""5/3""},{""action"":""ACTION_Q"",""expected_value"":""-1/3""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
microsoft_phi.oi_conf_0023.ROLE_B.injection.original,6.244063854217529,microsoft_phi.oi_conf_0023.ROLE_B.injection,injection,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 994, 14, 18, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 2109, 14, 18, 18583, 2155, 1, 17196, 17870, 7534, 90394, 28618, 18583, 199999]",61973668a092ed5ec112a6c94657544899adc77f90e94437c8f025984ff2d80a,oi_conf_0023.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""11/3""},{""action"":""ACTION_Q"",""expected_value"":""26/3""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
microsoft_phi.oi_conf_0023.ROLE_B.injection.modified,6.699674844741821,microsoft_phi.oi_conf_0023.ROLE_B.injection,injection,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_Q,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 19, 37834, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 23, 18583, 2155, 1, 17196, 17870, 7534, 90394, 28618, 18583, 199999]",2a5219de3a5d23c4270bcdb10042fea31d395ec7e1f23fcc0c1420b362d735d4,oi_conf_0023.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""4""},{""action"":""ACTION_Q"",""expected_value"":""8""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
microsoft_phi.oi_conf_0024.ROLE_A.injection.original,6.240760564804077,microsoft_phi.oi_conf_0024.ROLE_A.injection,injection,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 1, 994, 14, 23, 37834, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 2270, 14, 23, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",3ae047541899ef8538777c679f7ac3a799a2a0147259de5d37c93a47a7174b98,oi_conf_0024.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""11/8""},{""action"":""ACTION_P"",""expected_value"":""29/8""}],""final_action"":""ACTION_P""}",original,ACTION_P,True
microsoft_phi.oi_conf_0024.ROLE_A.injection.modified,6.782562017440796,microsoft_phi.oi_conf_0024.ROLE_A.injection,injection,microsoft_phi,local-tree-f54c31103050c8c8759110daac84ca910b6cf0f8a6b156594d21dfb29cc8dafd,ACTION_P,"[10848, 6711, 1243, 58, 10848, 1976, 1243, 1, 90394, 28618, 672, 1, 12575, 6734, 1243, 44470, 994, 14, 19, 37834, 10848, 1976, 1243, 1, 90394, 2008, 672, 1, 12575, 6734, 1243, 1, 2270, 14, 19, 18583, 2155, 1, 17196, 17870, 7534, 90394, 2008, 18583, 199999]",b645e4337dde15e1dfdf9f55c42917f92e52595b67f45f10d1e01c01abb8cc85,oi_conf_0024.ROLE_A,"{""actions"":[{""action"":""ACTION_Q"",""expected_value"":""-11/4""},{""action"":""ACTION_P"",""expected_value"":""29/4""}],""final_action"":""ACTION_P""}",modified,ACTION_P,True
ai2_olmo.oi_conf_0000.ROLE_A.correction.original,4.466573715209961,ai2_olmo.oi_conf_0000.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 18, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 23, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",a7abb5971a74ac49c095c432225679d4445208ffa5d993461916589bcf37dcd6,oi_conf_0000.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3""},{""action"":""ACTION_Q"",""expected_value"":""8""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ai2_olmo.oi_conf_0000.ROLE_A.correction.modified,4.23198390007019,ai2_olmo.oi_conf_0000.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 22, 14, 17, 9388, 55829, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 605, 14, 17, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",1988ad22879d07672b4c18b97b0bb518ea3a28ffeb656f0a869830daedd72279,oi_conf_0000.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""7/2""},{""action"":""ACTION_Q"",""expected_value"":""10/2""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
ai2_olmo.oi_conf_0000.ROLE_B.correction.original,4.1790056228637695,ai2_olmo.oi_conf_0000.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 18, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 23, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",a7abb5971a74ac49c095c432225679d4445208ffa5d993461916589bcf37dcd6,oi_conf_0000.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""3""},{""action"":""ACTION_Q"",""expected_value"":""8""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ai2_olmo.oi_conf_0000.ROLE_B.correction.modified,4.2992026805877686,ai2_olmo.oi_conf_0000.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 35394, 19, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 20, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",0de70575bf1c708cd1eab2911cce859b09aad88703b1fae11d53d7e581797eb2,oi_conf_0000.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-4""},{""action"":""ACTION_Q"",""expected_value"":""5""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ai2_olmo.oi_conf_0001.ROLE_A.correction.original,3.845553159713745,ai2_olmo.oi_conf_0001.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 22, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 22, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",4e6a8978033118123b28c7c163079ffbad7735330e6eaa6713980de2909bf0b7,oi_conf_0001.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""7""},{""action"":""ACTION_Q"",""expected_value"":""7""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ai2_olmo.oi_conf_0001.ROLE_A.correction.modified,4.304298400878906,ai2_olmo.oi_conf_0001.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 975, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 972, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",f1459462470e135610dc5d593f47f9979120904075fbbaa631a9d627bfa41cba,oi_conf_0001.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""14""},{""action"":""ACTION_Q"",""expected_value"":""18""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ai2_olmo.oi_conf_0001.ROLE_B.correction.original,3.8473691940307617,ai2_olmo.oi_conf_0001.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 22, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 22, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",4e6a8978033118123b28c7c163079ffbad7735330e6eaa6713980de2909bf0b7,oi_conf_0001.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""7""},{""action"":""ACTION_Q"",""expected_value"":""7""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ai2_olmo.oi_conf_0001.ROLE_B.correction.modified,4.28755521774292,ai2_olmo.oi_conf_0001.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 19, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 22, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",ae852511cdb0b5671a9d0bd0b1b9b70736c5aa40068065ada22cb56cfcf76f28,oi_conf_0001.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""4""},{""action"":""ACTION_Q"",""expected_value"":""7""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
ai2_olmo.oi_conf_0002.ROLE_A.correction.original,3.858734369277954,ai2_olmo.oi_conf_0002.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 15, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 24, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",7d66ff9232bf5c867d71703ad1d45990156a3f91c1c024d592cde1ec88b7a036,oi_conf_0002.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""0""},{""action"":""ACTION_Q"",""expected_value"":""9""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ai2_olmo.oi_conf_0002.ROLE_A.correction.modified,4.307838201522827,ai2_olmo.oi_conf_0002.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 15, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 24, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",a612742c0028787526afe27909b52366d3832a32acdbb436a100d5e86bf6212a,oi_conf_0002.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""0""},{""action"":""ACTION_Q"",""expected_value"":""9""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ai2_olmo.oi_conf_0002.ROLE_B.correction.original,3.86277437210083,ai2_olmo.oi_conf_0002.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 15, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 24, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",7d66ff9232bf5c867d71703ad1d45990156a3f91c1c024d592cde1ec88b7a036,oi_conf_0002.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""0""},{""action"":""ACTION_Q"",""expected_value"":""9""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ai2_olmo.oi_conf_0002.ROLE_B.correction.modified,4.324759006500244,ai2_olmo.oi_conf_0002.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 1114, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 972, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",b1459e658de125eab78e0d829ec0fbd5b79b07c2c91be06ce5026c827e024cfa,oi_conf_0002.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""17""},{""action"":""ACTION_Q"",""expected_value"":""18""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
ai2_olmo.oi_conf_0003.ROLE_A.correction.original,3.992150068283081,ai2_olmo.oi_conf_0003.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 19, 14, 18, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 868, 14, 18, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",4ba73066ec6291b814dd3db488b7890410a99e0137416c7c0fea8bebafb26fe4,oi_conf_0003.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""4/3""},{""action"":""ACTION_Q"",""expected_value"":""15/3""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ai2_olmo.oi_conf_0003.ROLE_A.correction.modified,3.8137447834014893,ai2_olmo.oi_conf_0003.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 19, 14, 18, 37609, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 35394, 19, 14, 18, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",505df68c451be1980268d14aa00c2c2af41b366b866d32e3d126a4a5aaf3172e,oi_conf_0003.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""4/3""},{""action"":""ACTION_Q"",""expected_value"":""-4/3""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
ai2_olmo.oi_conf_0003.ROLE_B.correction.original,4.657749176025391,ai2_olmo.oi_conf_0003.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 3332, 605, 14, 18, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 3332, 966, 14, 18, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",0bdb722995b6cf2ca14219bf221c2528b590e6a047fce283d8a3678fb3cae1a5,oi_conf_0003.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""10/3""},{""action"":""ACTION_Q"",""expected_value"":""30/3""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ai2_olmo.oi_conf_0003.ROLE_B.correction.modified,3.8298935890197754,ai2_olmo.oi_conf_0003.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 3332, 975, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 3332, 845, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",d7db08873617edf020f667a5d8a6ac2fb4c3a7f36de1cec425c61297d424949b,oi_conf_0003.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""14""},{""action"":""ACTION_Q"",""expected_value"":""16""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ai2_olmo.oi_conf_0004.ROLE_A.correction.original,4.374882936477661,ai2_olmo.oi_conf_0004.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 21, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 23, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",5721323781dda7b716f6f6ef3a3cfc27b2e1335310de4fb0f1d0de0e62d5d85c,oi_conf_0004.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""6""},{""action"":""ACTION_Q"",""expected_value"":""8""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ai2_olmo.oi_conf_0004.ROLE_A.correction.modified,3.8750035762786865,ai2_olmo.oi_conf_0004.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 21, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 845, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",42eabb112091f1fe44b9f5c48c41d9ed8df099e88e1b305a5ebe1782cef4fa56,oi_conf_0004.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""6""},{""action"":""ACTION_Q"",""expected_value"":""16""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
ai2_olmo.oi_conf_0004.ROLE_B.correction.original,4.31151008605957,ai2_olmo.oi_conf_0004.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 21, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 23, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",5721323781dda7b716f6f6ef3a3cfc27b2e1335310de4fb0f1d0de0e62d5d85c,oi_conf_0004.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""6""},{""action"":""ACTION_Q"",""expected_value"":""8""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ai2_olmo.oi_conf_0004.ROLE_B.correction.modified,3.88529109954834,ai2_olmo.oi_conf_0004.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 35394, 16, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 35394, 21, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",674476c3932d32f7974432ba89bf935018d6c6b3cc3eb815783073a40bd6d139,oi_conf_0004.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""-1""},{""action"":""ACTION_Q"",""expected_value"":""-6""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ai2_olmo.oi_conf_0005.ROLE_A.correction.original,4.337096452713013,ai2_olmo.oi_conf_0005.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 20, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 21, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",3e59469b99d9417e3a39917a9f67994ab004f1b8cc04721726aa8cc333204521,oi_conf_0005.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""5""},{""action"":""ACTION_Q"",""expected_value"":""6""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,True
ai2_olmo.oi_conf_0005.ROLE_A.correction.modified,3.8826828002929688,ai2_olmo.oi_conf_0005.ROLE_A.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_Q,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 20, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 972, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",57bc9ca986b6440de90286a5fb742e7ff9532b3fa2d3f23e7e9eb1e95a6093f6,oi_conf_0005.ROLE_A,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""5""},{""action"":""ACTION_Q"",""expected_value"":""18""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,True
ai2_olmo.oi_conf_0005.ROLE_B.correction.original,3.7567684650421143,ai2_olmo.oi_conf_0005.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 20, 14682, 5018, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 21, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",3e59469b99d9417e3a39917a9f67994ab004f1b8cc04721726aa8cc333204521,oi_conf_0005.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""5""},{""action"":""ACTION_Q"",""expected_value"":""6""}],""final_action"":""ACTION_Q""}",original,ACTION_Q,False
ai2_olmo.oi_conf_0005.ROLE_B.correction.modified,4.700127124786377,ai2_olmo.oi_conf_0005.ROLE_B.correction,correction,ai2_olmo,local-tree-eb8c3dce0af34c1de12a6d57f0f4a594e0ab8a707ffe43b38836d014a99edda4,ACTION_P,"[5018, 4109, 794, 58, 5018, 1335, 794, 1, 42995, 1106, 498, 1, 7475, 3220, 794, 1, 16, 14, 18, 9388, 55829, 1335, 794, 1, 42995, 13640, 498, 1, 7475, 3220, 794, 1, 17, 14, 18, 9388, 1145, 1, 12085, 8090, 794, 1, 42995, 13640, 9388, 100257]",f7a368494da338ffe2885077c1cf5bb8cab73ad3bdf7df43395cc94b05c90709,oi_conf_0005.ROLE_B,"{""actions"":[{""action"":""ACTION_P"",""expected_value"":""1/3""},{""action"":""ACTION_Q"",""expected_value"":""2/3""}],""final_action"":""ACTION_Q""}",modified,ACTION_Q,False
